id,dep_delayed_15min
39019,0.28527892
39020,0.14116317
39021,0.13599081
39022,0.13037089
39023,0.38378733
39024,0.13850795
39025,0.158327
39026,0.045149844
39027,0.11300606
39028,0.11022658
39029,0.16793409
39030,0.17254274
39031,0.1744044
39032,0.0010850644
39033,0.40693253
39034,0.74972224
39035,0.23636526
39036,0.1329937
39037,0.17693175
39038,0.23083504
39039,0.22174111
39040,0.10288318
39041,0.03961906
39042,0.25621787
39043,0.062328007
39044,0.28191522
39045,0.22084527
39046,0.13144207
39047,0.12821466
39048,0.11464724
39049,0.17281362
39050,0.2793427
39051,0.3554593
39052,0.09631502
39053,0.22646706
39054,0.11478378
39055,0.14872788
39056,0.52653974
39057,0.016512683
39058,0.1751306
39059,0.13009116
39060,0.051462427
39061,0.07838175
39062,0.11102423
39063,0.5241724
39064,0.21698758
39065,0.23817655
39066,0.27997106
39067,0.10251359
39068,0.24841869
39069,0.076327816
39070,0.19022962
39071,0.18245465
39072,0.30883077
39073,0.27791512
39074,0.26005036
39075,0.17071134
39076,0.33357406
39077,0.2761522
39078,0.14945987
39079,0.18134275
39080,0.32096517
39081,0.23965074
39082,0.20400825
39083,0.1375735
39084,0.107146405
39085,0.062317356
39086,0.13453333
39087,0.16018628
39088,0.2557887
39089,0.14153752
39090,0.19836934
39091,0.05586249
39092,0.17081416
39093,0.36144832
39094,0.2832082
39095,0.21550514
39096,0.08041304
39097,0.29948816
39098,0.012681722
39099,0.20087166
39100,0.027718503
39101,0.16290228
39102,0.2511957
39103,0.101220146
39104,0.23726094
39105,0.14073525
39106,0.64569026
39107,0.24677138
39108,0.007354569
39109,0.22311604
39110,0.010860899
39111,0.20795977
39112,0.07838463
39113,0.12008929
39114,0.1824989
39115,0.16074358
39116,0.19036767
39117,0.23597157
39118,0.2527329
39119,0.038565412
39120,0.25808686
39121,0.1654561
39122,0.32500488
39123,0.1135847
39124,0.15937507
39125,0.31722087
39126,0.119446784
39127,0.23698604
39128,0.35422102
39129,0.27054325
39130,0.1795229
39131,0.0656983
39132,0.19892044
39133,0.1110214
39134,0.4184215
39135,0.10803083
39136,0.006207749
39137,0.041616533
39138,0.24146421
39139,0.012822403
39140,0.3050648
39141,0.14523989
39142,0.21619093
39143,0.14107186
39144,0.2745452
39145,0.14937732
39146,0.10179309
39147,0.08668024
39148,0.12715544
39149,0.25000298
39150,0.22103062
39151,0.33238
39152,0.083402924
39153,0.13712195
39154,0.09397227
39155,0.22674909
39156,0.34417272
39157,0.14482898
39158,0.09178343
39159,0.18730147
39160,0.11321046
39161,0.28547087
39162,0.47254917
39163,0.017479494
39164,0.28951395
39165,0.24872486
39166,0.07908441
39167,0.3545032
39168,0.09459071
39169,0.18457283
39170,0.445911
39171,0.12944919
39172,0.027503774
39173,0.20691775
39174,0.011404611
39175,0.5018285
39176,0.25164375
39177,0.016520241
39178,0.07571536
39179,0.24271947
39180,0.18939902
39181,0.49359038
39182,0.08323565
39183,0.04511174
39184,0.07731388
39185,0.49755588
39186,0.22197685
39187,0.011348541
39188,0.10984397
39189,0.22327656
39190,0.22718306
39191,0.33252594
39192,0.46485656
39193,0.50106156
39194,0.25434336
39195,0.18969627
39196,0.24590793
39197,0.12988365
39198,0.21507244
39199,0.17975391
39200,0.0855581
39201,0.15553346
39202,0.16709551
39203,0.20211129
39204,0.27144238
39205,0.25582087
39206,0.22160707
39207,0.3539586
39208,0.16729942
39209,0.18900219
39210,0.013985327
39211,0.14143859
39212,0.32989398
39213,0.0033235978
39214,0.1259068
39215,0.1679081
39216,0.023252297
39217,0.16107395
39218,0.0057377224
39219,0.059081767
39220,0.076961145
39221,0.14663474
39222,0.026984274
39223,0.10499191
39224,0.21437176
39225,0.033601854
39226,0.30103347
39227,0.15146719
39228,0.09507238
39229,0.36708236
39230,0.13822033
39231,0.5607707
39232,0.02774956
39233,0.28422698
39234,0.52362853
39235,0.9032383
39236,0.096535295
39237,0.4587095
39238,0.12891135
39239,0.0718108
39240,0.32257253
39241,0.42446634
39242,0.03145769
39243,0.06972999
39244,0.16372529
39245,0.23194063
39246,0.20506085
39247,0.1488511
39248,0.289348
39249,0.3114582
39250,0.14511715
39251,0.09992944
39252,0.21570924
39253,0.42245325
39254,0.03034877
39255,0.13759223
39256,0.14350607
39257,0.07347195
39258,0.04044512
39259,0.20637417
39260,0.40536404
39261,0.19727318
39262,0.14565805
39263,0.19785418
39264,0.27766195
39265,0.16901281
39266,0.0640958
39267,0.21689978
39268,0.11513745
39269,0.05651473
39270,0.07993764
39271,0.1939174
39272,0.14610437
39273,0.041122373
39274,0.2341643
39275,0.2149311
39276,0.26840487
39277,0.011931195
39278,0.18345472
39279,0.19758387
39280,0.20389208
39281,0.16337205
39282,0.043343775
39283,0.11822097
39284,0.36948952
39285,0.08337042
39286,0.194138
39287,0.026893118
39288,0.21427326
39289,0.068511166
39290,0.25616702
39291,0.1866094
39292,0.17804356
39293,0.12049207
39294,0.0668701
39295,0.2460069
39296,0.34084356
39297,0.4767131
39298,0.30750412
39299,0.21357083
39300,0.38352367
39301,0.005111003
39302,0.422235
39303,0.36054108
39304,0.34577188
39305,0.18562402
39306,0.01927953
39307,0.011374994
39308,0.17011574
39309,0.119375035
39310,0.013661596
39311,0.12880176
39312,0.16571037
39313,0.3161002
39314,0.42940953
39315,0.18138783
39316,0.26903188
39317,0.12254069
39318,0.03095653
39319,0.18451342
39320,0.06673924
39321,0.15501012
39322,0.15956971
39323,0.32725382
39324,0.077205874
39325,0.31501287
39326,0.5895097
39327,0.6802103
39328,0.12270982
39329,0.24641433
39330,0.056107998
39331,0.40352777
39332,0.1743414
39333,0.08694495
39334,0.25438553
39335,0.18727744
39336,0.046319656
39337,0.28038123
39338,0.36178762
39339,0.20184094
39340,0.14466862
39341,0.19314164
39342,0.0967749
39343,0.12995341
39344,0.2242048
39345,0.2843264
39346,0.06587332
39347,0.063343704
39348,0.08480877
39349,0.059871867
39350,0.05665906
39351,0.19284543
39352,0.31090736
39353,0.27890068
39354,0.40143406
39355,0.15341704
39356,0.47220647
39357,0.031877466
39358,0.24769977
39359,0.15267925
39360,0.13186648
39361,0.106939465
39362,0.14584148
39363,0.041773558
39364,0.13755958
39365,0.13546488
39366,0.22307208
39367,0.006214548
39368,0.30479962
39369,0.23621769
39370,0.08946747
39371,0.07246364
39372,0.08323318
39373,0.1420701
39374,0.104306996
39375,0.041811757
39376,0.335419
39377,0.14983094
39378,0.1266821
39379,0.06331857
39380,0.30486214
39381,0.27528206
39382,0.49919003
39383,0.13678552
39384,0.078658015
39385,0.16333087
39386,0.13851754
39387,0.26088843
39388,0.008691572
39389,0.13479671
39390,0.042277787
39391,0.12564981
39392,0.8019308
39393,0.14449705
39394,0.29704237
39395,0.22024907
39396,0.22243312
39397,0.04250941
39398,0.22385557
39399,0.19472067
39400,0.85077393
39401,0.22235487
39402,0.1899991
39403,0.046446428
39404,0.2755083
39405,0.27848518
39406,0.059625354
39407,0.21949865
39408,0.07699868
39409,0.41588846
39410,0.006974913
39411,0.17620192
39412,0.13904892
39413,0.07214554
39414,0.18445174
39415,0.43072265
39416,0.008130594
39417,0.06391659
39418,0.10280645
39419,0.20399922
39420,0.25754622
39421,0.18719456
39422,0.12940109
39423,0.30699816
39424,0.22875825
39425,0.60418576
39426,0.15813507
39427,0.32459915
39428,0.31817254
39429,0.06056386
39430,0.22766504
39431,0.070195235
39432,0.16406715
39433,0.38963622
39434,0.30652446
39435,0.2681042
39436,0.18840483
39437,0.044512585
39438,0.48437268
39439,0.3212934
39440,0.64656967
39441,0.31397828
39442,0.1259948
39443,0.3679645
39444,0.07962591
39445,0.20854045
39446,0.1989574
39447,0.5841413
39448,0.017337084
39449,0.050820798
39450,0.33301675
39451,0.21966845
39452,0.029674066
39453,0.0057074605
39454,0.07678913
39455,0.22116542
39456,0.4151048
39457,0.32016036
39458,0.24305123
39459,0.18389548
39460,0.14225835
39461,0.15072285
39462,0.24550824
39463,0.24095425
39464,0.35009506
39465,0.37468445
39466,0.09327892
39467,0.16131252
39468,0.3484167
39469,0.19725859
39470,0.092831016
39471,0.068658106
39472,0.1926662
39473,0.15319888
39474,0.1601531
39475,0.15904713
39476,0.15324213
39477,0.82239556
39478,0.020623844
39479,0.0027460703
39480,0.119057626
39481,0.2335006
39482,0.1444262
39483,0.18076427
39484,0.04241569
39485,0.21333362
39486,0.1582119
39487,0.17132531
39488,0.17483142
39489,0.26284084
39490,0.17402865
39491,0.2947341
39492,0.3307002
39493,0.30122238
39494,0.02197603
39495,0.13281932
39496,0.08537485
39497,0.22840624
39498,0.005464507
39499,0.13249688
39500,0.01821409
39501,0.06288725
39502,0.057362426
39503,0.14201893
39504,0.20344311
39505,0.26042035
39506,0.07443919
39507,0.023347557
39508,0.039932396
39509,0.10063978
39510,0.0050210883
39511,0.51328593
39512,0.20735016
39513,0.2482738
39514,0.23184079
39515,0.1773366
39516,0.19681932
39517,0.1969892
39518,0.32559162
39519,0.21052505
39520,0.16128524
39521,0.122855775
39522,0.14636439
39523,0.121121645
39524,0.060953896
39525,0.15991819
39526,0.13173606
39527,0.42815027
39528,0.3744625
39529,0.38342074
39530,0.14395544
39531,0.27770105
39532,0.3717444
39533,0.3001347
39534,0.08506928
39535,0.21613875
39536,0.17496242
39537,0.17250036
39538,0.27257958
39539,0.0025651178
39540,0.23238851
39541,0.32939678
39542,0.25351116
39543,0.19110191
39544,0.3013852
39545,0.056354888
39546,0.5032867
39547,0.40812612
39548,0.008463307
39549,0.12588012
39550,0.13465747
39551,0.106456384
39552,0.2126673
39553,0.055474136
39554,0.2496534
39555,0.0527906
39556,0.18141116
39557,0.29052335
39558,0.052938856
39559,0.25675094
39560,0.081781715
39561,0.050696827
39562,0.14023486
39563,0.10658334
39564,0.045041442
39565,0.103748046
39566,0.011064868
39567,0.19127274
39568,0.20167673
39569,0.29483578
39570,0.33697075
39571,0.23537424
39572,0.3389841
39573,0.17472191
39574,0.0943027
39575,0.30707407
39576,0.020274604
39577,0.1480905
39578,0.042751137
39579,0.13651156
39580,0.113489985
39581,0.28364125
39582,0.32715166
39583,0.14784092
39584,0.2162057
39585,0.37871397
39586,0.08515176
39587,0.092252746
39588,0.35547864
39589,0.0032945776
39590,0.22458863
39591,0.08801893
39592,0.48113495
39593,0.10707686
39594,0.06981174
39595,0.03652287
39596,0.06548825
39597,0.24063055
39598,0.12801851
39599,0.17470995
39600,0.31803763
39601,0.27320763
39602,0.18191697
39603,0.24116528
39604,0.13528173
39605,0.22915378
39606,0.06480792
39607,0.12193535
39608,0.19197614
39609,0.2708868
39610,0.13631925
39611,0.012021138
39612,0.15509301
39613,0.17943078
39614,0.13815567
39615,0.01467262
39616,0.00593281
39617,0.121661894
39618,0.008407228
39619,0.17298317
39620,0.5509911
39621,0.0044038263
39622,0.12932715
39623,0.27480224
39624,0.3921194
39625,0.28701106
39626,0.15984578
39627,0.13445733
39628,0.15923226
39629,0.21572965
39630,0.061504893
39631,0.3593458
39632,0.176679
39633,0.29476267
39634,0.09965878
39635,0.14692016
39636,0.1361056
39637,0.21844241
39638,0.59879583
39639,0.18453655
39640,0.09093126
39641,0.048061296
39642,0.23282954
39643,0.25735924
39644,0.06845567
39645,0.3199997
39646,0.09068247
39647,0.07150422
39648,0.0063582454
39649,0.18210666
39650,0.027370695
39651,0.058115553
39652,0.019005453
39653,0.35237703
39654,0.12990451
39655,0.30060852
39656,0.12659784
39657,0.1882415
39658,0.2531823
39659,0.27941856
39660,0.07016451
39661,0.20223203
39662,0.536007
39663,0.003247002
39664,0.26993
39665,0.13095097
39666,0.02426073
39667,0.23528284
39668,0.033814166
39669,0.27896512
39670,0.20998535
39671,0.32621467
39672,0.40267518
39673,0.34344262
39674,0.06981835
39675,0.24448916
39676,0.108051695
39677,0.30422822
39678,0.12062091
39679,0.13533032
39680,0.13353314
39681,0.21643628
39682,0.37621948
39683,0.0048588444
39684,0.24707368
39685,0.17036204
39686,0.15586543
39687,0.27425048
39688,0.069336705
39689,0.18745479
39690,0.27458677
39691,0.1488101
39692,0.057383355
39693,0.06496863
39694,0.21793188
39695,0.11915422
39696,0.27984157
39697,0.23663893
39698,0.055946797
39699,0.19704387
39700,0.09563566
39701,0.06668097
39702,0.11164808
39703,0.066329
39704,0.17681481
39705,0.2965097
39706,0.30852968
39707,0.16226754
39708,0.16816455
39709,0.4059047
39710,0.18078403
39711,0.07052805
39712,0.06538789
39713,0.28107816
39714,0.076836444
39715,0.25286445
39716,0.04691321
39717,0.18415394
39718,0.16180082
39719,0.021548003
39720,0.16261066
39721,0.2881081
39722,0.18800603
39723,0.10974839
39724,0.2373852
39725,0.013069044
39726,0.06440541
39727,0.13151255
39728,0.7949155
39729,0.33624095
39730,0.12232166
39731,0.15020974
39732,0.121298596
39733,0.02570718
39734,0.14202853
39735,0.09767206
39736,0.100597195
39737,0.24527133
39738,0.15766053
39739,0.13472545
39740,0.2505596
39741,0.059169576
39742,0.13115802
39743,0.18173619
39744,0.17876175
39745,0.18435939
39746,0.2740732
39747,0.03223195
39748,0.08085252
39749,0.21650645
39750,0.19614236
39751,0.32876363
39752,0.1396194
39753,0.2479092
39754,0.25906155
39755,0.19387849
39756,0.060919322
39757,0.095872745
39758,0.3493082
39759,0.115017876
39760,0.13158455
39761,0.24228032
39762,0.020972723
39763,0.28335974
39764,0.36817765
39765,0.27925956
39766,0.31149337
39767,0.21152762
39768,0.19273134
39769,0.36945593
39770,0.3001073
39771,0.24147667
39772,0.1160594
39773,0.204084
39774,0.07515408
39775,0.020546727
39776,0.13863517
39777,0.24952199
39778,0.34255868
39779,0.18837681
39780,0.08150366
39781,0.035550773
39782,0.038186803
39783,0.18416065
39784,0.22250213
39785,0.20451157
39786,0.10364554
39787,0.1284276
39788,0.08699385
39789,0.1357516
39790,0.040302325
39791,0.0042216997
39792,0.073810086
39793,0.28023097
39794,0.23163725
39795,0.10976633
39796,0.27827314
39797,0.08262228
39798,0.019480903
39799,0.13974445
39800,0.059743337
39801,0.03492178
39802,0.07210447
39803,0.13017562
39804,0.14457563
39805,0.035457756
39806,0.46537068
39807,0.10784745
39808,0.04100138
39809,0.31329694
39810,0.40049338
39811,0.23777786
39812,0.14625962
39813,0.12827371
39814,0.07422246
39815,0.72549707
39816,0.028540086
39817,0.20924628
39818,0.2100952
39819,0.3096256
39820,0.36515215
39821,0.14051372
39822,0.10061785
39823,0.05109508
39824,0.11709781
39825,0.10596624
39826,0.2671439
39827,0.060372632
39828,0.011583945
39829,0.19140603
39830,0.2570655
39831,0.25175348
39832,0.07467227
39833,0.12862806
39834,0.6417296
39835,0.024945008
39836,0.1353079
39837,0.14675465
39838,0.3967799
39839,0.0031078635
39840,0.22208922
39841,0.11804043
39842,0.40952507
39843,0.048702404
39844,0.05516554
39845,0.08298522
39846,0.048747987
39847,0.1320302
39848,0.08935233
39849,0.34516677
39850,0.13787459
39851,0.20012929
39852,0.24720751
39853,0.21725792
39854,0.07827875
39855,0.03788738
39856,0.3073016
39857,0.32459494
39858,0.110226534
39859,0.4131148
39860,0.20355316
39861,0.098998465
39862,0.11629623
39863,0.5289461
39864,0.20568684
39865,0.07423209
39866,0.093167804
39867,0.3106843
39868,0.15679927
39869,0.39989942
39870,0.1250857
39871,0.10716966
39872,0.12534742
39873,0.28977334
39874,0.20451015
39875,0.025803149
39876,0.18110113
39877,0.2466941
39878,0.249573
39879,0.11208629
39880,0.21819293
39881,0.22853369
39882,0.22209397
39883,0.27793026
39884,0.046229962
39885,0.39993623
39886,0.41627264
39887,0.2078246
39888,0.15480995
39889,0.17180438
39890,0.09861978
39891,0.4058102
39892,0.2016905
39893,0.08178632
39894,0.3430024
39895,0.60528165
39896,0.13300776
39897,0.07617067
39898,0.1307239
39899,0.10614036
39900,0.008898228
39901,0.23784919
39902,0.26142424
39903,0.10492835
39904,0.00860754
39905,0.36655363
39906,0.3320329
39907,0.40089524
39908,0.36651272
39909,0.35368177
39910,0.071304634
39911,0.10950479
39912,0.30267522
39913,0.29646432
39914,0.17309214
39915,0.13881049
39916,0.29015118
39917,0.37708652
39918,0.22516146
39919,0.0037434623
39920,0.17422698
39921,0.12568004
39922,0.18459347
39923,0.18466033
39924,0.22053115
39925,0.15269695
39926,0.19860299
39927,0.14441828
39928,0.122083865
39929,0.36815655
39930,0.30720276
39931,0.11117029
39932,0.021471076
39933,0.22129864
39934,0.19361228
39935,0.28063393
39936,0.49230918
39937,0.17600036
39938,0.14202045
39939,0.26688954
39940,0.059449002
39941,0.13651453
39942,0.2811615
39943,0.19830373
39944,0.0055137146
39945,0.36682132
39946,0.28025073
39947,0.017129961
39948,0.42652375
39949,0.091139786
39950,0.5423949
39951,0.34171432
39952,0.14592785
39953,0.2919614
39954,0.0057033217
39955,0.019220043
39956,0.23949032
39957,0.25957856
39958,0.10203468
39959,0.14681397
39960,0.06912778
39961,0.28541362
39962,0.3941063
39963,0.24509959
39964,0.4627605
39965,0.532982
39966,0.17105512
39967,0.3679795
39968,0.07248409
39969,0.18047819
39970,0.1428978
39971,0.21931478
39972,0.03802105
39973,0.19109794
39974,0.14061788
39975,0.22632916
39976,0.0047527906
39977,0.06564178
39978,0.20685661
39979,0.380688
39980,0.42145726
39981,0.19401395
39982,0.6509872
39983,0.54962724
39984,0.041554872
39985,0.5351646
39986,0.18839914
39987,0.006545969
39988,0.027522333
39989,0.11061945
39990,0.0823818
39991,0.1369032
39992,0.2821975
39993,0.3867859
39994,0.20819004
39995,0.2038354
39996,0.11981453
39997,0.18411632
39998,0.18041393
39999,0.19243324
40000,0.1318092
40001,0.3516932
40002,0.119303636
40003,0.08711139
40004,0.106990956
40005,0.15124762
40006,0.32064503
40007,0.19501144
40008,0.12638517
40009,0.26679876
40010,0.0193141
40011,0.100928545
40012,0.13436761
40013,0.44135734
40014,0.35057208
40015,0.22095595
40016,0.26276407
40017,0.11341004
40018,0.24385908
40019,0.060045004
40020,0.12828617
40021,0.17244263
40022,0.23462936
40023,0.2605126
40024,0.052958176
40025,0.012260254
40026,0.36311182
40027,0.42583248
40028,0.13691437
40029,0.09872408
40030,0.10214786
40031,0.1594932
40032,0.19144712
40033,0.18681803
40034,0.029461052
40035,0.32747278
40036,0.1913955
40037,0.1395497
40038,0.10292726
40039,0.14843388
40040,0.005306922
40041,0.19194406
40042,0.10783785
40043,0.24393879
40044,0.102882676
40045,0.011367045
40046,0.27732128
40047,0.10055137
40048,0.007328722
40049,0.18005408
40050,0.1554464
40051,0.19810948
40052,0.14485028
40053,0.39256012
40054,0.27724832
40055,0.05165897
40056,0.2736356
40057,0.48424327
40058,0.36850807
40059,0.22635946
40060,0.26297703
40061,0.19467984
40062,0.22016928
40063,0.28319275
40064,0.0025867254
40065,0.53523666
40066,0.26366317
40067,0.12397036
40068,0.09483783
40069,0.054284394
40070,0.030961907
40071,0.4153677
40072,0.12245151
40073,0.26161474
40074,0.11069709
40075,0.29473507
40076,0.27065703
40077,0.0758474
40078,0.108611055
40079,0.006826521
40080,0.21039912
40081,0.28113165
40082,0.17521323
40083,0.17032138
40084,0.1941816
40085,0.291786
40086,0.0019401615
40087,0.047674134
40088,0.08974656
40089,0.3874436
40090,0.16438186
40091,0.15160103
40092,0.047012985
40093,0.063156776
40094,0.21412975
40095,0.19231875
40096,0.19150113
40097,0.1792485
40098,0.27751154
40099,0.21962522
40100,0.047347564
40101,0.24159658
40102,0.07003862
40103,0.011971669
40104,0.111545205
40105,0.17057486
40106,0.09318016
40107,0.105895676
40108,0.09721141
40109,0.12721401
40110,0.12696043
40111,0.11350102
40112,0.13430323
40113,0.28129297
40114,0.13124965
40115,0.054237805
40116,0.03992671
40117,0.0022927567
40118,0.31049874
40119,0.25803885
40120,0.24329214
40121,0.30337584
40122,0.21483685
40123,0.13519597
40124,0.045559697
40125,0.16049041
40126,0.22173359
40127,0.023719952
40128,0.13279071
40129,0.2630284
40130,0.123463646
40131,0.081187464
40132,0.272257
40133,0.07492776
40134,0.14260706
40135,0.16957453
40136,0.6792072
40137,0.12551478
40138,0.10201827
40139,0.51928073
40140,0.22833721
40141,0.23591599
40142,0.59732425
40143,0.0877012
40144,0.2627384
40145,0.8856941
40146,0.2790053
40147,0.025942171
40148,0.18758725
40149,0.20360166
40150,0.035925187
40151,0.19140154
40152,0.15808
40153,0.24961638
40154,0.21400344
40155,0.055049423
40156,0.11681637
40157,0.27337417
40158,0.11436761
40159,0.23959981
40160,0.3648111
40161,0.5097712
40162,0.09278297
40163,0.20886797
40164,0.26893067
40165,0.13619104
40166,0.4237493
40167,0.21552666
40168,0.22771053
40169,0.29215536
40170,0.1438447
40171,0.20466979
40172,0.09413619
40173,0.057317466
40174,0.26527447
40175,0.159513
40176,0.2092792
40177,0.06877808
40178,0.095792644
40179,0.13325952
40180,0.12699
40181,0.21858555
40182,0.11061788
40183,0.17252462
40184,0.20692654
40185,0.16232803
40186,0.16279238
40187,0.08514165
40188,0.12779711
40189,0.093506835
40190,0.36701584
40191,0.1200229
40192,0.14007382
40193,0.079171814
40194,0.09671627
40195,0.29370275
40196,0.10352135
40197,0.11328913
40198,0.19706623
40199,0.023247277
40200,0.075047396
40201,0.09392067
40202,0.26847652
40203,0.057004742
40204,0.03879597
40205,0.19692513
40206,0.03460175
40207,0.034087077
40208,0.13993846
40209,0.11190772
40210,0.2115291
40211,0.0585544
40212,0.25623113
40213,0.057062175
40214,0.06868
40215,0.09297778
40216,0.011475167
40217,0.5137816
40218,0.2902338
40219,0.19716509
40220,0.18649791
40221,0.050151054
40222,0.19381797
40223,0.11992015
40224,0.38111284
40225,0.17123725
40226,0.22843522
40227,0.1562939
40228,0.1729686
40229,0.028105974
40230,0.32513976
40231,0.3029095
40232,0.22364584
40233,0.14511028
40234,0.07108066
40235,0.11864189
40236,0.28031284
40237,0.25685596
40238,0.231935
40239,0.06001885
40240,0.17097665
40241,0.33351776
40242,0.33814746
40243,0.412411
40244,0.10590963
40245,0.26990122
40246,0.9215963
40247,0.14233148
40248,0.20941022
40249,0.28352222
40250,0.22595192
40251,0.06497861
40252,0.20897177
40253,0.1369728
40254,0.20993626
40255,0.31008366
40256,0.1883146
40257,0.07551357
40258,0.27007142
40259,0.16674139
40260,0.042897817
40261,0.09553535
40262,0.18801169
40263,0.14666843
40264,0.3242331
40265,0.11081156
40266,0.17390645
40267,0.079499416
40268,0.117686264
40269,0.025880316
40270,0.42319617
40271,0.092326105
40272,0.087703355
40273,0.15403388
40274,0.47097853
40275,0.25973973
40276,0.11870829
40277,0.14128482
40278,0.23188816
40279,0.2265909
40280,0.07096579
40281,0.08796922
40282,0.32203946
40283,0.026516613
40284,0.0013667808
40285,0.14648302
40286,0.2201797
40287,0.12885219
40288,0.3898038
40289,0.20148289
40290,0.004193328
40291,0.2886842
40292,0.18760364
40293,0.26526698
40294,0.09067681
40295,0.19028562
40296,0.1172624
40297,0.20396845
40298,0.29747197
40299,0.20486759
40300,0.0880201
40301,0.36859387
40302,0.09289012
40303,0.44699487
40304,0.08328952
40305,0.13659927
40306,0.33138904
40307,0.36182004
40308,0.4761148
40309,0.12674992
40310,0.30817527
40311,0.28630066
40312,0.09593136
40313,0.15141724
40314,0.21624926
40315,0.03144632
40316,0.3949256
40317,0.08277862
40318,0.120802574
40319,0.25018927
40320,0.02404738
40321,0.23794056
40322,0.051578924
40323,0.043504313
40324,0.11817561
40325,0.19809341
40326,0.30475348
40327,0.2895513
40328,0.4568031
40329,0.44008374
40330,0.048191532
40331,0.24730533
40332,0.008088832
40333,0.19344452
40334,0.33219478
40335,0.8085009
40336,0.07567923
40337,0.16373856
40338,0.23716292
40339,0.24313182
40340,0.11303908
40341,0.3852121
40342,0.389294
40343,0.0070614344
40344,0.15666042
40345,0.15553755
40346,0.21671174
40347,0.20926882
40348,0.39324787
40349,0.1475373
40350,0.18842386
40351,0.15106124
40352,0.12632538
40353,0.43355784
40354,0.24733086
40355,0.08806386
40356,0.22341181
40357,0.2990803
40358,0.04911395
40359,0.13615356
40360,0.20882744
40361,0.12891705
40362,0.13092136
40363,0.2287893
40364,0.09250912
40365,0.25261298
40366,0.28585356
40367,0.17012198
40368,0.34664112
40369,0.25065023
40370,0.41440377
40371,0.0026747063
40372,0.14402603
40373,0.2606555
40374,0.20545839
40375,0.090981565
40376,0.35196787
40377,0.38025475
40378,0.23004504
40379,0.22199146
40380,0.10878166
40381,0.07520348
40382,0.01603141
40383,0.18467164
40384,0.05881347
40385,0.21579547
40386,0.06849449
40387,0.6603951
40388,0.2494624
40389,0.04360411
40390,0.1395441
40391,0.19609061
40392,0.34471726
40393,0.030483775
40394,0.038345974
40395,0.2167695
40396,0.13091666
40397,0.23557243
40398,0.10104537
40399,0.22493932
40400,0.13601537
40401,0.3506129
40402,0.50095534
40403,0.005805448
40404,0.23597178
40405,0.30179134
40406,0.0066445423
40407,0.14608039
40408,0.022916166
40409,0.071503565
40410,0.22388837
40411,0.27435762
40412,0.13871598
40413,0.26177755
40414,0.2293825
40415,0.8317363
40416,0.1837791
40417,0.26942247
40418,0.2647935
40419,0.21269855
40420,0.07913758
40421,0.21133074
40422,0.037038963
40423,0.071995944
40424,0.2545403
40425,0.054528393
40426,0.23452696
40427,0.1721972
40428,0.17298476
40429,0.20331874
40430,0.06287055
40431,0.37033433
40432,0.15194228
40433,0.051766038
40434,0.2703314
40435,0.09302388
40436,0.093500145
40437,0.30443776
40438,0.25782913
40439,0.1472451
40440,0.07513532
40441,0.14339139
40442,0.5389686
40443,0.12221382
40444,0.042034574
40445,0.1416684
40446,0.017981628
40447,0.262722
40448,0.16901007
40449,0.09166948
40450,0.2856492
40451,0.16476104
40452,0.06896879
40453,0.32544655
40454,0.0042969594
40455,0.24519464
40456,0.2894987
40457,0.27951312
40458,0.093233965
40459,0.4332555
40460,0.25919822
40461,0.05809631
40462,0.31753054
40463,0.12940517
40464,0.1378738
40465,0.28989816
40466,0.2296216
40467,0.37532473
40468,0.0871972
40469,0.18260203
40470,0.07637658
40471,0.3887448
40472,0.23380502
40473,0.054139048
40474,0.10996772
40475,0.13688211
40476,0.121465504
40477,0.08281027
40478,0.2101182
40479,0.43549874
40480,0.1914128
40481,0.47086555
40482,0.27299225
40483,0.0065802704
40484,0.24714883
40485,0.1111377
40486,0.14183821
40487,0.25883877
40488,0.2675724
40489,0.11016363
40490,0.21249636
40491,0.0053615565
40492,0.35815117
40493,0.5038277
40494,0.1519751
40495,0.3141734
40496,0.20817855
40497,0.44301572
40498,0.27945164
40499,0.0055878684
40500,0.0123872375
40501,0.083810754
40502,0.2137804
40503,0.43390045
40504,0.19787888
40505,0.030634556
40506,0.1295481
40507,0.16570523
40508,0.18606825
40509,0.0053666066
40510,0.3341768
40511,0.11561584
40512,0.15770636
40513,0.19933398
40514,0.09504315
40515,0.30334362
40516,0.11072599
40517,0.15595952
40518,0.5088276
40519,0.0027050234
40520,0.42722198
40521,0.2819334
40522,0.09880339
40523,0.18599953
40524,0.14888762
40525,0.113483876
40526,0.16330735
40527,0.10155699
40528,0.21119496
40529,0.16283683
40530,0.017614065
40531,0.1907028
40532,0.18341039
40533,0.14479113
40534,0.34748825
40535,0.18840931
40536,0.0040107085
40537,0.22077097
40538,0.29032943
40539,0.35496676
40540,0.23622264
40541,0.2522196
40542,0.104891635
40543,0.15742305
40544,0.33035845
40545,0.28693497
40546,0.18911712
40547,0.25083354
40548,0.16277179
40549,0.20702715
40550,0.2650808
40551,0.05617728
40552,0.16775382
40553,0.11550265
40554,0.089811146
40555,0.0052413894
40556,0.066014856
40557,0.11094779
40558,0.09922288
40559,0.12881535
40560,0.6526135
40561,0.34482718
40562,0.1440596
40563,0.006979453
40564,0.12980393
40565,0.30651948
40566,0.064349845
40567,0.012491299
40568,0.1008
40569,0.27401486
40570,0.45215502
40571,0.085183695
